Product Size,Weight Kgs,Thick MM,Gauges,Category,forecast_month,week_label,week_start_day,week_end_day,weekly_share,predicted_weekly_demand,predicted_monthly_demand,allocation_basis
"6""",72-74 Kgs,3.25 mm,10,Running,July,Week 4,22,28,0.225806,40.213,178.088,calendar_day_share
"6""",72-74 Kgs,3.25 mm,10,Running,July,Week 5,29,31,0.096774,17.234,178.088,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,July,Week 1,1,7,0.225806,1.004,4.447,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,July,Week 2,8,14,0.225806,1.004,4.447,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,July,Week 3,15,21,0.225806,1.004,4.447,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,July,Week 4,22,28,0.225806,1.004,4.447,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,July,Week 5,29,31,0.096774,0.43,4.447,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,July,Week 1,1,7,0.225806,0.077,0.339,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,July,Week 2,8,14,0.225806,0.077,0.339,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,July,Week 3,15,21,0.225806,0.077,0.339,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,July,Week 4,22,28,0.225806,0.077,0.339,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,July,Week 5,29,31,0.096774,0.033,0.339,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,July,Week 1,1,7,0.225806,17.982,79.636,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,July,Week 2,8,14,0.225806,17.982,79.636,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,July,Week 3,15,21,0.225806,17.982,79.636,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,July,Week 4,22,28,0.225806,17.982,79.636,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,July,Week 5,29,31,0.096774,7.707,79.636,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,July,Week 1,1,7,0.225806,19.234,85.18,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,July,Week 2,8,14,0.225806,19.234,85.18,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,July,Week 3,15,21,0.225806,19.234,85.18,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,July,Week 4,22,28,0.225806,19.234,85.18,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,July,Week 5,29,31,0.096774,8.243,85.18,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,July,Week 1,1,7,0.225806,0.003,0.014,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,July,Week 2,8,14,0.225806,0.003,0.014,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,July,Week 3,15,21,0.225806,0.003,0.014,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,July,Week 4,22,28,0.225806,0.003,0.014,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,July,Week 5,29,31,0.096774,0.001,0.014,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,July,Week 1,1,7,0.225806,0.003,0.013,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,July,Week 2,8,14,0.225806,0.003,0.013,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,July,Week 3,15,21,0.225806,0.003,0.013,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,July,Week 4,22,28,0.225806,0.003,0.013,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,July,Week 5,29,31,0.096774,0.001,0.013,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,July,Week 1,1,7,0.225806,0.003,0.013,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,July,Week 2,8,14,0.225806,0.003,0.013,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,July,Week 3,15,21,0.225806,0.003,0.013,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,July,Week 4,22,28,0.225806,0.003,0.013,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,July,Week 5,29,31,0.096774,0.001,0.013,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,July,Week 1,1,7,0.225806,0.023,0.1,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,July,Week 2,8,14,0.225806,0.023,0.1,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,July,Week 3,15,21,0.225806,0.023,0.1,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,July,Week 4,22,28,0.225806,0.023,0.1,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,July,Week 5,29,31,0.096774,0.01,0.1,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,July,Week 1,1,7,0.225806,0.048,0.21,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,July,Week 2,8,14,0.225806,0.048,0.21,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,July,Week 3,15,21,0.225806,0.048,0.21,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,July,Week 4,22,28,0.225806,0.048,0.21,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,July,Week 5,29,31,0.096774,0.02,0.21,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,July,Week 1,1,7,0.225806,0.046,0.202,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,July,Week 2,8,14,0.225806,0.046,0.202,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,July,Week 3,15,21,0.225806,0.046,0.202,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,July,Week 4,22,28,0.225806,0.046,0.202,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,July,Week 5,29,31,0.096774,0.02,0.202,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,July,Week 1,1,7,0.225806,0.201,0.891,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,July,Week 2,8,14,0.225806,0.201,0.891,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,July,Week 3,15,21,0.225806,0.201,0.891,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,July,Week 4,22,28,0.225806,0.201,0.891,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,July,Week 5,29,31,0.096774,0.086,0.891,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,July,Week 1,1,7,0.225806,2.217,9.82,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,July,Week 2,8,14,0.225806,2.217,9.82,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,July,Week 3,15,21,0.225806,2.217,9.82,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,July,Week 4,22,28,0.225806,2.217,9.82,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,July,Week 5,29,31,0.096774,0.95,9.82,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,July,Week 1,1,7,0.225806,9.453,41.865,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,July,Week 2,8,14,0.225806,9.453,41.865,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,July,Week 3,15,21,0.225806,9.453,41.865,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,July,Week 4,22,28,0.225806,9.453,41.865,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,July,Week 5,29,31,0.096774,4.051,41.865,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,July,Week 1,1,7,0.225806,1.157,5.123,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,July,Week 2,8,14,0.225806,1.157,5.123,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,July,Week 3,15,21,0.225806,1.157,5.123,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,July,Week 4,22,28,0.225806,1.157,5.123,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,July,Week 5,29,31,0.096774,0.496,5.123,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,July,Week 1,1,7,0.225806,5.06,22.41,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,July,Week 2,8,14,0.225806,5.06,22.41,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,July,Week 3,15,21,0.225806,5.06,22.41,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,July,Week 4,22,28,0.225806,5.06,22.41,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,July,Week 5,29,31,0.096774,2.169,22.41,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,August,Week 1,1,7,0.225806,73.328,324.738,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,August,Week 2,8,14,0.225806,73.328,324.738,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,August,Week 3,15,21,0.225806,73.328,324.738,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,August,Week 4,22,28,0.225806,73.328,324.738,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,August,Week 5,29,31,0.096774,31.426,324.738,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,August,Week 1,1,7,0.225806,0.024,0.106,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,August,Week 2,8,14,0.225806,0.024,0.106,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,August,Week 3,15,21,0.225806,0.024,0.106,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,August,Week 4,22,28,0.225806,0.024,0.106,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,August,Week 5,29,31,0.096774,0.01,0.106,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,August,Week 1,1,7,0.225806,9.592,42.479,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,August,Week 2,8,14,0.225806,9.592,42.479,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,August,Week 3,15,21,0.225806,9.592,42.479,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,August,Week 4,22,28,0.225806,9.592,42.479,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,August,Week 5,29,31,0.096774,4.111,42.479,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,August,Week 1,1,7,0.225806,0.015,0.068,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,August,Week 2,8,14,0.225806,0.015,0.068,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,August,Week 3,15,21,0.225806,0.015,0.068,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,August,Week 4,22,28,0.225806,0.015,0.068,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,August,Week 5,29,31,0.096774,0.007,0.068,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,August,Week 1,1,7,0.225806,9.135,40.456,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,August,Week 2,8,14,0.225806,9.135,40.456,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,August,Week 3,15,21,0.225806,9.135,40.456,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,August,Week 4,22,28,0.225806,9.135,40.456,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,August,Week 5,29,31,0.096774,3.915,40.456,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,August,Week 1,1,7,0.225806,19.332,85.612,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,August,Week 2,8,14,0.225806,19.332,85.612,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,August,Week 3,15,21,0.225806,19.332,85.612,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,August,Week 4,22,28,0.225806,19.332,85.612,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,August,Week 5,29,31,0.096774,8.285,85.612,calendar_day_share
"1""",Unknown,Unknown,10,Running,August,Week 1,1,7,0.225806,3.444,15.25,calendar_day_share
"1""",Unknown,Unknown,10,Running,August,Week 2,8,14,0.225806,3.444,15.25,calendar_day_share
"1""",Unknown,Unknown,10,Running,August,Week 3,15,21,0.225806,3.444,15.25,calendar_day_share
"1""",Unknown,Unknown,10,Running,August,Week 4,22,28,0.225806,3.444,15.25,calendar_day_share
"1""",Unknown,Unknown,10,Running,August,Week 5,29,31,0.096774,1.476,15.25,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,August,Week 1,1,7,0.225806,63.749,282.318,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,August,Week 2,8,14,0.225806,63.749,282.318,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,August,Week 3,15,21,0.225806,63.749,282.318,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,August,Week 4,22,28,0.225806,63.749,282.318,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,August,Week 5,29,31,0.096774,27.321,282.318,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,August,Week 1,1,7,0.225806,30.317,134.263,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,August,Week 2,8,14,0.225806,30.317,134.263,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,August,Week 3,15,21,0.225806,30.317,134.263,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,August,Week 4,22,28,0.225806,30.317,134.263,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,August,Week 5,29,31,0.096774,12.993,134.263,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,August,Week 1,1,7,0.225806,0.061,0.272,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,August,Week 2,8,14,0.225806,0.061,0.272,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,August,Week 3,15,21,0.225806,0.061,0.272,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,August,Week 4,22,28,0.225806,0.061,0.272,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,August,Week 5,29,31,0.096774,0.026,0.272,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,August,Week 1,1,7,0.225806,27.85,123.338,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,August,Week 2,8,14,0.225806,27.85,123.338,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,August,Week 3,15,21,0.225806,27.85,123.338,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,August,Week 4,22,28,0.225806,27.85,123.338,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,August,Week 5,29,31,0.096774,11.936,123.338,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,August,Week 1,1,7,0.225806,0.015,0.068,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,August,Week 2,8,14,0.225806,0.015,0.068,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,August,Week 3,15,21,0.225806,0.015,0.068,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,August,Week 4,22,28,0.225806,0.015,0.068,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,August,Week 5,29,31,0.096774,0.007,0.068,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,August,Week 1,1,7,0.225806,4.888,21.649,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,August,Week 2,8,14,0.225806,4.888,21.649,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,August,Week 3,15,21,0.225806,4.888,21.649,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,August,Week 4,22,28,0.225806,4.888,21.649,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,August,Week 5,29,31,0.096774,2.095,21.649,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,August,Week 1,1,7,0.225806,0.787,3.485,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,August,Week 2,8,14,0.225806,0.787,3.485,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,August,Week 3,15,21,0.225806,0.787,3.485,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,August,Week 4,22,28,0.225806,0.787,3.485,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,August,Week 5,29,31,0.096774,0.337,3.485,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,August,Week 1,1,7,0.225806,0.547,2.424,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,August,Week 2,8,14,0.225806,0.547,2.424,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,August,Week 3,15,21,0.225806,0.547,2.424,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,August,Week 4,22,28,0.225806,0.547,2.424,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,August,Week 5,29,31,0.096774,0.235,2.424,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,August,Week 1,1,7,0.225806,0.02,0.09,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,August,Week 2,8,14,0.225806,0.02,0.09,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,August,Week 3,15,21,0.225806,0.02,0.09,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,August,Week 4,22,28,0.225806,0.02,0.09,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,August,Week 5,29,31,0.096774,0.009,0.09,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,August,Week 1,1,7,0.225806,27.428,121.468,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,August,Week 2,8,14,0.225806,27.428,121.468,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,August,Week 3,15,21,0.225806,27.428,121.468,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,August,Week 4,22,28,0.225806,27.428,121.468,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,August,Week 5,29,31,0.096774,11.755,121.468,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,August,Week 1,1,7,0.225806,71.494,316.617,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,August,Week 2,8,14,0.225806,71.494,316.617,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,August,Week 3,15,21,0.225806,71.494,316.617,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,August,Week 4,22,28,0.225806,71.494,316.617,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,August,Week 5,29,31,0.096774,30.64,316.617,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,August,Week 1,1,7,0.225806,0.011,0.047,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,August,Week 2,8,14,0.225806,0.011,0.047,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,August,Week 3,15,21,0.225806,0.011,0.047,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,August,Week 4,22,28,0.225806,0.011,0.047,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,August,Week 5,29,31,0.096774,0.005,0.047,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,August,Week 1,1,7,0.225806,4.8,21.256,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,August,Week 2,8,14,0.225806,4.8,21.256,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,August,Week 3,15,21,0.225806,4.8,21.256,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,August,Week 4,22,28,0.225806,4.8,21.256,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,August,Week 5,29,31,0.096774,2.057,21.256,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,August,Week 1,1,7,0.225806,0.01,0.046,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,August,Week 2,8,14,0.225806,0.01,0.046,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,August,Week 3,15,21,0.225806,0.01,0.046,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,August,Week 4,22,28,0.225806,0.01,0.046,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,August,Week 5,29,31,0.096774,0.004,0.046,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,11,Running,August,Week 1,1,7,0.225806,1.418,6.281,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,11,Running,August,Week 2,8,14,0.225806,1.418,6.281,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,11,Running,August,Week 3,15,21,0.225806,1.418,6.281,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,11,Running,August,Week 4,22,28,0.225806,1.418,6.281,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,11,Running,August,Week 5,29,31,0.096774,0.608,6.281,calendar_day_share
"1½""",20-21 Kgs,2.9 mm,10,Running,August,Week 1,1,7,0.225806,26.09,115.541,calendar_day_share
"1½""",20-21 Kgs,2.9 mm,10,Running,August,Week 2,8,14,0.225806,26.09,115.541,calendar_day_share
"1½""",20-21 Kgs,2.9 mm,10,Running,August,Week 3,15,21,0.225806,26.09,115.541,calendar_day_share
"1½""",20-21 Kgs,2.9 mm,10,Running,August,Week 4,22,28,0.225806,26.09,115.541,calendar_day_share
"1½""",20-21 Kgs,2.9 mm,10,Running,August,Week 5,29,31,0.096774,11.181,115.541,calendar_day_share
"1½""",23-24 Kgs,3.65 mm,9,Running,August,Week 1,1,7,0.225806,0.007,0.029,calendar_day_share
"1½""",23-24 Kgs,3.65 mm,9,Running,August,Week 2,8,14,0.225806,0.007,0.029,calendar_day_share
"1½""",23-24 Kgs,3.65 mm,9,Running,August,Week 3,15,21,0.225806,0.007,0.029,calendar_day_share
"1½""",23-24 Kgs,3.65 mm,9,Running,August,Week 4,22,28,0.225806,0.007,0.029,calendar_day_share
"1½""",23-24 Kgs,3.65 mm,9,Running,August,Week 5,29,31,0.096774,0.003,0.029,calendar_day_share
"1½""",25-26 Kgs,4 mm,8,Running,August,Week 1,1,7,0.225806,0.162,0.717,calendar_day_share
"1½""",25-26 Kgs,4 mm,8,Running,August,Week 2,8,14,0.225806,0.162,0.717,calendar_day_share
"1½""",25-26 Kgs,4 mm,8,Running,August,Week 3,15,21,0.225806,0.162,0.717,calendar_day_share
"1½""",25-26 Kgs,4 mm,8,Running,August,Week 4,22,28,0.225806,0.162,0.717,calendar_day_share
"1½""",25-26 Kgs,4 mm,8,Running,August,Week 5,29,31,0.096774,0.069,0.717,calendar_day_share
"2""",13-14 Kgs,1.6 mm,16,Running,August,Week 1,1,7,0.225806,73.732,326.529,calendar_day_share
"2""",13-14 Kgs,1.6 mm,16,Running,August,Week 2,8,14,0.225806,73.732,326.529,calendar_day_share
"2""",13-14 Kgs,1.6 mm,16,Running,August,Week 3,15,21,0.225806,73.732,326.529,calendar_day_share
"2""",13-14 Kgs,1.6 mm,16,Running,August,Week 4,22,28,0.225806,73.732,326.529,calendar_day_share
"2""",13-14 Kgs,1.6 mm,16,Running,August,Week 5,29,31,0.096774,31.6,326.529,calendar_day_share
"2""",16-17 Kgs,2.0 mm,14,Running,August,Week 1,1,7,0.225806,63.697,282.085,calendar_day_share
"2""",16-17 Kgs,2.0 mm,14,Running,August,Week 2,8,14,0.225806,63.697,282.085,calendar_day_share
"2""",16-17 Kgs,2.0 mm,14,Running,August,Week 3,15,21,0.225806,63.697,282.085,calendar_day_share
"2""",16-17 Kgs,2.0 mm,14,Running,August,Week 4,22,28,0.225806,63.697,282.085,calendar_day_share
"2""",16-17 Kgs,2.0 mm,14,Running,August,Week 5,29,31,0.096774,27.299,282.085,calendar_day_share
"2""",16-17½ Kgs,2 mm,14,Running,August,Week 1,1,7,0.225806,6.778,30.015,calendar_day_share
"2""",16-17½ Kgs,2 mm,14,Running,August,Week 2,8,14,0.225806,6.778,30.015,calendar_day_share
"2""",16-17½ Kgs,2 mm,14,Running,August,Week 3,15,21,0.225806,6.778,30.015,calendar_day_share
"2""",16-17½ Kgs,2 mm,14,Running,August,Week 4,22,28,0.225806,6.778,30.015,calendar_day_share
"2""",16-17½ Kgs,2 mm,14,Running,August,Week 5,29,31,0.096774,2.905,30.015,calendar_day_share
"2""",20-21 Kgs,2.35 mm,12,Running,August,Week 1,1,7,0.225806,64.583,286.011,calendar_day_share
"2""",20-21 Kgs,2.35 mm,12,Running,August,Week 2,8,14,0.225806,64.583,286.011,calendar_day_share
"2""",20-21 Kgs,2.35 mm,12,Running,August,Week 3,15,21,0.225806,64.583,286.011,calendar_day_share
"2""",20-21 Kgs,2.35 mm,12,Running,August,Week 4,22,28,0.225806,64.583,286.011,calendar_day_share
"2""",20-21 Kgs,2.35 mm,12,Running,August,Week 5,29,31,0.096774,27.679,286.011,calendar_day_share
"2""",25-26 Kgs,3.25 mm,10,Running,August,Week 1,1,7,0.225806,14.767,65.397,calendar_day_share
"2""",25-26 Kgs,3.25 mm,10,Running,August,Week 2,8,14,0.225806,14.767,65.397,calendar_day_share
"2""",25-26 Kgs,3.25 mm,10,Running,August,Week 3,15,21,0.225806,14.767,65.397,calendar_day_share
"2""",25-26 Kgs,3.25 mm,10,Running,August,Week 4,22,28,0.225806,14.767,65.397,calendar_day_share
"2""",25-26 Kgs,3.25 mm,10,Running,August,Week 5,29,31,0.096774,6.329,65.397,calendar_day_share
"2""",29-30 Kgs,3.65 mm,9,Running,August,Week 1,1,7,0.225806,22.371,99.072,calendar_day_share
"2""",29-30 Kgs,3.65 mm,9,Running,August,Week 2,8,14,0.225806,22.371,99.072,calendar_day_share
"2""",29-30 Kgs,3.65 mm,9,Running,August,Week 3,15,21,0.225806,22.371,99.072,calendar_day_share
"2""",29-30 Kgs,3.65 mm,9,Running,August,Week 4,22,28,0.225806,22.371,99.072,calendar_day_share
"2""",29-30 Kgs,3.65 mm,9,Running,August,Week 5,29,31,0.096774,9.588,99.072,calendar_day_share
"2""",32-34 Kgs,4 mm,8,Running,August,Week 1,1,7,0.225806,5.918,26.209,calendar_day_share
"2""",32-34 Kgs,4 mm,8,Running,August,Week 2,8,14,0.225806,5.918,26.209,calendar_day_share
"2""",32-34 Kgs,4 mm,8,Running,August,Week 3,15,21,0.225806,5.918,26.209,calendar_day_share
"2""",32-34 Kgs,4 mm,8,Running,August,Week 4,22,28,0.225806,5.918,26.209,calendar_day_share
"2""",32-34 Kgs,4 mm,8,Running,August,Week 5,29,31,0.096774,2.536,26.209,calendar_day_share
"2""",32-34 Kgs,5 mm,5,Running,August,Week 1,1,7,0.225806,1.717,7.605,calendar_day_share
"2""",32-34 Kgs,5 mm,5,Running,August,Week 2,8,14,0.225806,1.717,7.605,calendar_day_share
"2""",32-34 Kgs,5 mm,5,Running,August,Week 3,15,21,0.225806,1.717,7.605,calendar_day_share
"2""",32-34 Kgs,5 mm,5,Running,August,Week 4,22,28,0.225806,1.717,7.605,calendar_day_share
"2""",32-34 Kgs,5 mm,5,Running,August,Week 5,29,31,0.096774,0.736,7.605,calendar_day_share
